budget,genres,original_language,runtime,vote_average,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Romance,Science,TV,Thriller,War,Western,succes_commercial
61000000,Action,en,132.0,6.4,Wes Ball,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
5800000,Action Drama Thriller War,en,133.0,7.2,John Frankenheimer,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1
500000,Drama Thriller,en,88.0,5.6,Neil Burger,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
58000000,Adventure Action Thriller,en,130.0,6.6,Martin Campbell,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2280000,Animation Family Music,en,124.0,7.2,David Hand,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
120000000,Adventure Action Science Fiction,en,142.0,6.4,George Lucas,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
29000000,Comedy Drama,en,110.0,6.6,Stephen Frears,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7500000,Drama Thriller,de,107.0,7.5,Dennis Gansel,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,History Drama,en,130.0,6.2,Rob Reiner,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
2883848,Comedy Romance,en,122.0,8.0,Billy Wilder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Drama,en,101.0,5.8,David Anspaugh,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
5000000,Drama History Romance War,en,139.0,5.4,King Vidor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
4000000,Comedy Horror,en,91.0,7.3,Dan O'Bannon,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
17000000,Horror Thriller,en,104.0,5.5,Victor Salva,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
3,Drama Comedy,en,100.0,0.0,Paolo Monico,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
30000000,Action Adventure Thriller,en,134.0,7.2,John McTiernan,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1500000,Drama Romance,en,108.0,6.0,Ira Sachs,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Drama,en,131.0,7.4,Brian Percival,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
65000000,Horror Mystery Thriller,en,100.0,5.1,Danny Cannon,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
50000000,Drama Fantasy,en,129.0,5.8,Clint Eastwood,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy Romance,en,88.0,5.6,Daryl Wein,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
35000000,Drama Romance,en,119.0,6.7,Sam Mendes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
20000000,Comedy Drama,en,101.0,6.0,Gore Verbinski,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
325000,Comedy Romance,en,105.0,7.7,Frank Capra,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
11000000,Comedy Romance,en,95.0,6.4,Chris Weitz,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
35000000,Comedy,en,90.0,5.7,Justin Zackham,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
20000000,Thriller Crime Drama Mystery,en,101.0,6.5,Danny Boyle,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
1500000,Comedy,en,0.0,3.5,Mark Brown,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
53000000,Animation Family,en,94.0,7.4,Gary Goldman,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
25500000,Thriller Crime Drama,en,128.0,6.0,Guillaume Canet,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
70000000,Action Adventure Thriller,en,112.0,6.1,Renny Harlin,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
8500000,Romance Comedy,en,100.0,6.8,Ari Sandel,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
15000000,Horror Thriller,en,87.0,5.4,Simon West,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
1000000,Drama Foreign Romance,hi,170.0,6.1,Khalid Mohammed,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
9000000,Comedy Drama,en,97.0,6.5,Burr Steers,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1500000,Comedy Horror,en,86.0,5.9,Bruce Campbell,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
21000000,Animation Comedy Music,en,81.0,7.1,Trey Parker,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
12000000,Drama Comedy,en,116.0,5.8,Ryan Murphy,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
30000000,Action Adventure Animation Science Fiction Thriller,en,79.0,6.6,Shane Acker,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
4000000,Horror Action Thriller,en,88.0,5.9,Kevin Smith,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1000000,Crime Drama,es,105.0,6.2,Amat Escalante,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Comedy Drama Music Romance,en,94.0,5.5,Richard LaGravenese,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
0,Drama Family,en,96.0,6.4,Kevin Brodie,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Thriller Comedy Mystery,en,90.0,0.0,Justin Paul Miller,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,Comedy Romance,en,112.0,6.7,Adam Brooks,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
4500000,Action Crime Thriller,cn,110.0,7.0,Johnnie To,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Comedy Drama,en,99.0,6.0,Barry Skolnick,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
5000000,Comedy,en,97.0,6.7,Jay Levey,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
35000000,Crime Drama Mystery Thriller,en,155.0,6.3,Clint Eastwood,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
16000000,Comedy Horror,en,100.0,5.3,Karyn Kusama,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
60000,Thriller Horror,en,93.0,5.1,Terron R. Parsons,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,Comedy Family,en,80.0,3.7,Perry Andelin Blake,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
550000,Documentary Drama,hi,115.0,4.2,Pan Nalin,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Animation Drama Family Science Fiction,en,85.0,4.6,Britt Allcroft,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
0,Thriller,en,108.0,5.6,Jason Stone,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
35000000,Action,en,100.0,5.2,John Moore,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
200000000,Family Fantasy Adventure,en,108.0,6.4,Tim Burton,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
58000000,Music Drama Crime Romance,en,127.0,6.6,Francis Ford Coppola,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
2500000,Drama Science Fiction Thriller,en,90.0,6.0,Alex Rivera,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
0,Horror Thriller,en,91.0,4.1,Louis Morneau,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
7000000,Horror,en,89.0,6.0,Rob Zombie,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
625000,Drama,en,68.0,4.8,Travis Romero,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
25000000,Fantasy Adventure Family,en,99.0,5.1,Jonathan Newman,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
750000,Horror Mystery Thriller,en,90.0,5.7,Jonathan Levine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
8500000,Comedy Horror,en,104.0,5.1,Jay Chandrasekhar,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
4000000,Drama,en,106.0,5.2,Mike Figgis,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
40000000,Action Comedy,en,102.0,6.1,Tim Story,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1000000,Drama Comedy,en,96.0,4.9,David Cross,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
20000000,Drama History,en,134.0,7.9,Steve McQueen,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
20000000,Drama,en,105.0,6.0,Christian Robinson,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
110,Action Drama Fantasy,zh,114.0,6.6,Zhang Yimou,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
35000000,Action Western,en,94.0,5.7,Les Mayfield,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
94000000,Animation Family,en,100.0,7.6,Andrew Stanton,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Family Adventure Animation,fr,82.0,3.8,J\u00e9r\u00f4me Deschamps,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
14000000,Comedy Drama Family,en,106.0,6.1,Wayne Wang,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy Drama Music,en,112.0,5.5,Bruce Paltrow,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
379000,Drama Music Romance,en,100.0,5.0,Harry Beaumont,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
85000000,Comedy Fantasy Romance,en,90.0,5.2,Steven Brill,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
7500000,Action,en,104.0,5.5,Ernie Barbarash,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
80000000,Western Animation Adventure Comedy Family,en,83.0,7.4,Kelly Asbury,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,Comedy Drama,en,96.0,5.7,Miguel Arteta,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3000000,Drama Comedy,en,97.0,5.8,Jason Alexander,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Drama,en,100.0,5.9,Michael D. Olmos,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
120000000,Comedy Drama Romance,en,121.0,4.9,James L. Brooks,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Crime Drama Thriller,en,104.0,6.8,Richard Kwietniowski,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
6500000,Comedy Drama,en,92.0,7.1,Jason Reitman,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
32000000,Crime Comedy Action,en,107.0,5.3,John Whitesell,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Action Comedy,en,106.0,6.5,Ivan Reitman,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
6000000,Drama,en,97.0,4.7,Rick Bieber,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
10000000,Thriller Comedy Crime,en,87.0,6.2,John Waters,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Comedy Drama Romance,en,109.0,5.9,Paul Weitz,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
88000000,Adventure Fantasy Action Comedy Thriller,en,118.0,5.6,Terry Gilliam,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
25000000,Crime Drama Thriller,en,127.0,6.6,Brad Furman,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
3800000,War Western,en,123.0,6.2,Sam Peckinpah,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0
28000000,Drama Thriller,en,132.0,6.7,Neil Jordan,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
35000000,Action Adventure Drama Thriller,en,131.0,7.3,Kevin Reynolds,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
5500000,Western,en,105.0,7.4,Clint Eastwood,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
100000000,Thriller Drama Crime,en,106.0,6.2,Tony Scott,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
12000000,Action Crime Thriller,en,107.0,5.3,Robert Rodriguez,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
100000000,Action Comedy Science Fiction,en,95.0,4.4,Ron Underwood,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
2000000,Drama,en,101.0,5.3,Alex Ranarivelo,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
35000000,Action Adventure Drama Thriller,en,115.0,5.7,John Milius,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
12300000,Animation Adventure Family,en,69.0,7.0,Don Bluth,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
40000000,Horror Thriller,en,98.0,5.8,Mathieu Kassovitz,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
75000000,Action Adventure Thriller,en,124.0,5.9,Martin Campbell,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Adventure Drama Western,de,81.0,4.1,Anthony O'Brien,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
35000000,Drama History Romance,en,105.0,7.0,Jean-Marc Vall\u00e9e,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
3000000,Comedy Romance,en,82.0,3.1,Peter M. Cohen,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
12000000,Adventure Action Drama,en,97.0,5.9,Neil Marshall,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
11000000,Drama,en,104.0,6.2,Agnieszka Holland,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
38000000,Drama Thriller,en,118.0,5.7,Michael Apted,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Drama Romance,fr,104.0,5.8,Alain Resnais,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
30000000,Animation Science Fiction,ja,115.0,6.5,Shinji Aramaki,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1300000,Drama,da,105.0,7.7,Thomas Vinterberg,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Comedy Fantasy Science Fiction,en,90.0,5.8,Vincenzo Natali,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1
0,Comedy Drama,en,97.0,6.6,Mark Herman,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy Drama,en,97.0,6.8,Neil LaBute,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
225000000,Adventure Family Fantasy,en,150.0,6.3,Andrew Adamson,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
60000000,Action Drama Thriller,en,105.0,5.9,Kenneth Branagh,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
3000000,Action,en,87.0,4.5,Jon Hess,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
41000000,Comedy,en,100.0,5.6,David Frankel,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
20000000,Thriller,en,96.0,5.4,James McTeigue,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2000000,Drama Thriller,en,109.0,5.3,Vera Farmiga,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
80000000,Action Comedy Thriller,en,110.0,6.0,Peter Segal,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
6500000,Comedy Music,en,95.0,6.7,Adam Rifkin,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
7000000,Comedy Drama,en,105.0,6.6,Joel Coen,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
25000000,Drama Mystery Thriller,en,129.0,6.8,Fernando Meirelles,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
250000000,Action Adventure Fantasy Science Fiction,en,131.0,7.5,Bryan Singer,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1
12000,Horror Comedy Crime,en,93.0,6.2,John Waters,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
10000000,Drama Romance War,en,127.0,5.8,Angelina Jolie,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1250000,Horror Thriller,en,87.0,6.0,Steve Miner,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
20000000,Comedy Crime Drama,en,106.0,5.6,Neil Jordan,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
12000000,Drama Thriller,en,120.0,6.8,Marco Kreuzpaintner,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Fantasy Comedy,en,97.0,5.3,Albert Brooks,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
120000000,Action Science Fiction Adventure Mystery,en,124.0,6.4,Joseph Kosinski,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1
22000000,Thriller Drama Crime,en,116.0,6.5,Scott Cooper,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
4000000,Romance Drama Comedy,en,105.0,6.9,Billy Wilder,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Drama,en,60.0,0.0,Jim Chuchu,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
650,Horror Fantasy,en,90.0,4.8,Randy Moore,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0
29000000,Drama,en,129.0,7.2,John Lee Hancock,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,War Drama History,en,0.0,6.3,Michael Worth,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
9000000,Comedy Drama Romance,en,103.0,5.5,Bart Freundlich,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Comedy Romance,en,93.0,4.5,Sam Miller,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
45000000,Drama Romance,en,139.0,6.4,Mike Newell,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
27000000,Family Comedy Action,en,89.0,4.4,Robert Rodriguez,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7000000,Adventure Action Thriller,en,121.0,6.4,Guy Hamilton,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
19400000,Drama Romance,en,125.0,7.1,John Curran,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
5000000,Drama Action Thriller Science Fiction,en,123.0,6.4,Peter Hyams,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
14000000,Drama,fr,112.0,7.4,Julian Schnabel,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Drama,en,112.0,7.7,David Lynch,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
133000000,Animation Fantasy Family Comedy,en,84.0,5.8,Rob Minkoff,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
28000000,Drama,en,134.0,6.8,Martin Scorsese,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
20000000,Drama Mystery Thriller,en,100.0,5.9,Jonathan Glazer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
55000000,Comedy,en,97.0,6.0,Frank Oz,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
20000000,Thriller Drama Mystery,en,96.0,5.8,Mennan Yapo,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,Drama Romance,en,111.0,6.4,Lasse Hallstr\u00f6m,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
45000000,Action Adventure Crime Thriller,en,111.0,6.1,Curtis Hanson,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Documentary,en,90.0,6.3,Brian Herzlinger,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7400000,Drama Science Fiction,da,136.0,7.0,Lars von Trier,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
10500000,Drama Romance Thriller,en,97.0,6.6,Roger Kumble,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,Western Action Drama History,en,121.0,9.3,Lance Hool,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
12716953,Crime Action Comedy,cn,113.0,6.3,Sammo Hung,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Animation Comedy Drama,en,83.0,7.6,Paul Fierlinger,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
60000000,Thriller Science Fiction,en,91.0,4.9,M. Night Shyamalan,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
8000000,Comedy Drama,en,98.0,6.0,Sofia Coppola,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
15000000,Drama History Crime Thriller Action,en,111.0,6.9,Paul Greengrass,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
3000000,Horror Thriller,en,91.0,5.7,Tod Williams,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
30000000,Action Crime Thriller,en,107.0,5.7,Kim Jee-woon,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
74000000,Animation Adventure Comedy Family,en,93.0,5.8,Paul Tibbitt,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Horror Drama Thriller Science Fiction,en,125.0,6.6,Franklin J. Schaffner,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1
76000000,Drama Action Thriller Science Fiction,en,109.0,7.4,Alfonso Cuar\u00f3n,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
2000000,Thriller,en,92.0,4.4,Jerry Dugan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Crime Mystery Thriller,en,68.0,7.0,John Reinhardt,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
3400000,Comedy Music,en,94.0,6.5,Mel Brooks,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
90000000,Action Comedy Crime Thriller,en,90.0,6.4,Brett Ratner,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
50000000,Adventure Comedy Family Science Fiction,en,109.0,6.6,Garth Jennings,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
12000000,Science Fiction,en,100.0,5.5,Tobe Hooper,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
85000000,Action Thriller,en,124.0,6.2,Wolfgang Petersen,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
26000000,Comedy,en,97.0,6.0,Mark Waters,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
